amount,hour_of_day,is_weekend,payment_method,is_international,merchant_risk_tier,merchant_age_days,is_fraud
633.75,11,1,UPI,0,LOW,598,0
882.67,0,1,WALLET,0,LOW,141,0
987.55,6,0,NETBANKING,0,LOW,466,0
177664.16,3,1,NETBANKING,0,LOW,376,1
215.71,15,1,UPI,0,MEDIUM,66,0
17822.8,6,1,WALLET,0,LOW,167,0
422.27,5,0,UPI,0,LOW,742,0
664.88,18,0,CARD,0,LOW,877,0
786.44,6,1,CARD,0,HIGH,481,0
17395.1,20,1,WALLET,0,MEDIUM,961,0
11744.02,15,1,UPI,0,LOW,937,0
568.75,0,0,WALLET,0,LOW,52,0
384.27,7,1,WALLET,0,LOW,754,0
143.3,8,1,UPI,0,LOW,409,0
136821.69,1,1,UPI,0,LOW,517,1
734.95,14,0,NETBANKING,0,MEDIUM,808,0
521.0,18,0,NETBANKING,0,LOW,757,0
345.82,10,0,NETBANKING,0,MEDIUM,185,0
971.79,14,0,WALLET,0,LOW,97,0
682.78,15,1,UPI,0,LOW,97,0
317.61,21,1,WALLET,0,HIGH,177,0
86.29,20,1,WALLET,0,LOW,420,0
175.64,16,0,CARD,0,MEDIUM,789,0
873.26,5,1,NETBANKING,0,LOW,687,0
205.92,17,1,UPI,0,LOW,68,0
9419.07,10,1,CARD,0,MEDIUM,846,0
20.75,13,1,WALLET,0,LOW,954,0
960.48,17,1,CARD,0,LOW,634,0
645.83,0,1,CARD,0,LOW,945,0
482.17,8,1,NETBANKING,0,MEDIUM,597,0
79.76,3,1,CARD,0,LOW,285,0
11370.27,1,0,CARD,0,LOW,955,0
4552.37,20,1,NETBANKING,0,LOW,477,0
218.29,14,1,NETBANKING,0,MEDIUM,514,0
18560.82,19,0,UPI,0,LOW,87,0
593.91,14,1,WALLET,0,LOW,412,0
816.62,5,1,CARD,0,HIGH,590,0
702.69,12,1,CARD,0,HIGH,208,0
271.3,20,0,CARD,0,LOW,617,0
701.65,22,0,NETBANKING,0,LOW,32,0
10851.53,20,0,WALLET,0,MEDIUM,879,0
11904.15,14,0,NETBANKING,0,LOW,299,0
734.32,1,0,UPI,0,LOW,862,0
964.63,2,1,CARD,0,LOW,337,0
58921.97,5,1,CARD,0,HIGH,671,1
9062.25,12,1,WALLET,0,MEDIUM,949,0
423.33,16,0,UPI,0,MEDIUM,10,0
895.27,6,1,NETBANKING,0,LOW,399,0
10645.26,21,0,NETBANKING,0,LOW,522,0
408.3,14,0,CARD,0,MEDIUM,473,0
794.23,7,1,NETBANKING,0,LOW,989,0
876.82,14,0,WALLET,0,LOW,249,0
322.39,7,0,NETBANKING,0,LOW,303,0
536.81,8,0,WALLET,0,LOW,752,0
643.15,5,0,WALLET,0,MEDIUM,333,0
906.87,1,1,WALLET,0,MEDIUM,662,0
778.75,16,1,UPI,0,LOW,826,0
13637.99,5,0,NETBANKING,0,LOW,765,0
2999.1,14,1,CARD,0,MEDIUM,54,0
25888.93,11,0,WALLET,0,LOW,372,0
17938.08,14,0,UPI,0,LOW,448,0
511.96,23,0,UPI,0,LOW,703,0
5248.45,17,0,WALLET,0,LOW,118,0
501.61,8,1,WALLET,0,LOW,8,0
41.48,17,1,WALLET,0,MEDIUM,168,0
974.18,11,1,WALLET,0,MEDIUM,944,0
865.01,21,0,CARD,0,MEDIUM,727,0
412.58,21,0,WALLET,0,LOW,465,0
16966.77,9,1,UPI,0,LOW,885,0
558.54,12,0,WALLET,0,LOW,829,0
546.03,18,0,UPI,0,MEDIUM,429,0
19072.67,5,1,NETBANKING,0,LOW,726,0
88627.61,1,0,WALLET,0,MEDIUM,418,0
254.69,1,0,WALLET,0,MEDIUM,633,0
909.5,10,0,UPI,0,LOW,852,0
352.91,18,0,NETBANKING,1,MEDIUM,932,0
6724.36,2,0,CARD,0,LOW,742,0
12381.14,11,0,CARD,0,MEDIUM,446,0
627.24,3,1,CARD,0,MEDIUM,252,0
418.6,15,1,CARD,0,LOW,840,0
232.35,19,0,UPI,0,LOW,891,0
922.31,19,0,NETBANKING,0,LOW,965,0
17672.65,6,0,CARD,0,LOW,152,0
48.09,16,1,UPI,0,MEDIUM,59,0
81.03,7,0,WALLET,0,LOW,851,0
735.93,11,0,UPI,1,LOW,200,0
860.32,5,0,WALLET,0,MEDIUM,541,0
16236.56,13,1,UPI,0,LOW,761,0
253.71,9,1,WALLET,0,MEDIUM,309,0
10349.93,2,0,NETBANKING,0,LOW,377,0
99.24,2,0,CARD,0,LOW,59,0
888.63,0,0,UPI,0,LOW,380,0
291.58,22,0,WALLET,1,LOW,404,0
155.13,8,1,NETBANKING,0,LOW,369,0
602.41,1,0,UPI,0,MEDIUM,379,0
694.05,9,0,UPI,0,MEDIUM,505,0
12.15,22,0,UPI,0,HIGH,101,0
19344.0,20,0,CARD,0,LOW,577,0
590.55,22,0,UPI,0,LOW,111,0
121.12,2,1,CARD,0,LOW,853,0
134.83,17,0,CARD,0,MEDIUM,850,0
10639.25,14,0,UPI,0,MEDIUM,813,0
1903.25,19,1,WALLET,0,HIGH,113,0
1566.91,12,0,NETBANKING,0,HIGH,36,0
3336.69,6,1,WALLET,0,LOW,855,0
5946.09,4,0,UPI,1,LOW,631,0
104.91,1,1,NETBANKING,1,LOW,260,0
87.84,9,0,NETBANKING,0,MEDIUM,851,0
6628.72,22,0,WALLET,0,HIGH,867,0
740.69,15,0,NETBANKING,1,LOW,740,0
384.19,23,0,NETBANKING,0,LOW,850,0
651.62,12,1,UPI,0,MEDIUM,769,0
60748.1,23,1,UPI,0,MEDIUM,745,0
620.22,16,1,WALLET,1,HIGH,993,1
599.34,9,1,NETBANKING,0,MEDIUM,872,0
154.1,19,0,CARD,0,LOW,285,0
43.31,17,1,CARD,0,LOW,486,0
441.44,3,0,WALLET,0,LOW,156,0
195.44,7,1,WALLET,0,LOW,74,0
17863.96,1,1,WALLET,0,MEDIUM,162,0
9775.24,4,0,WALLET,1,MEDIUM,320,0
234.55,20,1,UPI,0,LOW,455,0
10442.22,11,0,CARD,0,LOW,188,0
429.42,5,1,UPI,0,LOW,115,0
750.11,13,0,CARD,0,LOW,917,0
45.11,5,0,CARD,0,MEDIUM,196,0
208.72,22,0,UPI,0,LOW,62,0
462.56,22,1,WALLET,0,LOW,175,0
10712.35,22,0,NETBANKING,0,LOW,531,0
59.41,15,1,UPI,0,LOW,980,0
968.96,18,0,WALLET,0,LOW,243,0
262.59,22,1,CARD,0,LOW,180,0
53.02,14,0,WALLET,1,LOW,644,0
342.61,16,1,CARD,0,LOW,447,0
828.96,16,0,CARD,0,HIGH,239,0
770.57,0,0,NETBANKING,0,MEDIUM,756,0
610.37,2,0,UPI,0,MEDIUM,116,0
69.86,14,1,NETBANKING,0,MEDIUM,176,0
6095.83,2,0,WALLET,0,HIGH,101,0
681.23,7,1,NETBANKING,1,MEDIUM,811,0
804.7,15,0,NETBANKING,0,LOW,176,0
12723.14,11,0,NETBANKING,0,HIGH,367,0
516.8,13,0,NETBANKING,0,MEDIUM,395,0
83.44,23,0,CARD,0,LOW,117,0
38.25,7,1,NETBANKING,0,HIGH,942,0
37.82,10,1,CARD,0,LOW,86,0
19.62,7,1,NETBANKING,0,LOW,895,0
1156.2,6,0,NETBANKING,0,LOW,897,0
983.18,11,1,NETBANKING,0,LOW,782,0
13155.92,21,1,WALLET,0,MEDIUM,107,0
26.11,10,1,NETBANKING,0,HIGH,558,0
336.57,12,0,CARD,0,MEDIUM,846,0
25.51,3,0,CARD,1,LOW,853,0
72.07,0,1,UPI,0,LOW,413,0
8529.73,10,0,NETBANKING,0,LOW,26,0
41837.25,3,1,UPI,1,HIGH,871,1
205.41,19,1,UPI,1,LOW,459,0
735.53,12,0,UPI,0,MEDIUM,779,0
109.42,6,0,CARD,0,LOW,779,0
711.58,11,1,CARD,0,MEDIUM,3,0
695.95,17,1,NETBANKING,0,LOW,520,0
750.43,11,0,UPI,0,LOW,939,0
88.62,19,0,WALLET,0,LOW,158,0
481.9,19,0,CARD,0,LOW,10,0
443.12,13,0,NETBANKING,0,LOW,605,0
576.19,7,0,UPI,1,LOW,827,0
9961.8,14,0,CARD,0,HIGH,109,0
18821.55,14,1,NETBANKING,0,LOW,764,0
15604.91,8,1,WALLET,0,MEDIUM,719,0
693.22,22,1,WALLET,0,MEDIUM,868,0
534.76,18,1,WALLET,0,MEDIUM,462,0
293.59,14,1,WALLET,0,LOW,572,0
600.77,21,0,UPI,0,MEDIUM,874,0
631.67,6,1,NETBANKING,0,LOW,504,0
777.66,7,0,CARD,0,MEDIUM,289,0
401.93,14,0,WALLET,0,LOW,920,0
46.46,20,1,CARD,0,LOW,483,0
5371.09,14,1,UPI,0,HIGH,491,0
278.15,17,1,WALLET,0,LOW,404,0
215.05,8,1,UPI,0,LOW,536,0
693.39,12,1,UPI,0,LOW,115,0
4465.74,9,0,WALLET,0,LOW,638,0
643.77,2,0,UPI,0,HIGH,612,0
563.88,1,0,CARD,0,MEDIUM,216,0
6489.7,17,1,CARD,0,LOW,554,0
3904.79,16,0,NETBANKING,0,MEDIUM,300,0
193668.3,11,0,CARD,0,MEDIUM,545,1
809.25,14,0,UPI,0,HIGH,280,0
78.05,20,1,NETBANKING,0,LOW,136,0
411.2,22,0,WALLET,0,LOW,392,0
528.16,9,0,WALLET,0,LOW,559,0
16919.63,5,0,WALLET,0,LOW,767,0
3407.87,1,1,WALLET,0,MEDIUM,790,0
206.45,1,1,CARD,0,LOW,416,0
8745.89,1,1,UPI,0,LOW,385,0
935.33,3,1,UPI,0,MEDIUM,859,0
452.74,2,0,CARD,0,LOW,125,0
553.66,13,1,NETBANKING,0,MEDIUM,331,0
4438.72,21,0,UPI,0,HIGH,880,0
859.74,10,1,CARD,1,LOW,948,0
427.34,5,0,NETBANKING,0,LOW,138,0
611.38,9,0,WALLET,0,LOW,831,0
164.32,15,0,WALLET,0,LOW,929,0
351.35,0,0,NETBANKING,0,LOW,51,0
4286.65,5,1,CARD,0,LOW,800,0
85.25,9,1,NETBANKING,1,HIGH,851,1
111135.48,14,1,WALLET,0,MEDIUM,509,0
448.57,15,0,WALLET,0,HIGH,599,0
165.38,9,0,CARD,0,MEDIUM,35,0
395.25,15,0,CARD,0,MEDIUM,208,0
819.93,15,0,WALLET,0,MEDIUM,669,0
10138.94,7,1,UPI,0,LOW,765,0
8222.4,14,1,CARD,0,LOW,274,0
311.74,6,1,NETBANKING,0,MEDIUM,719,0
597.23,12,1,WALLET,0,LOW,191,0
9484.05,13,0,CARD,0,MEDIUM,777,0
547.49,15,1,UPI,0,LOW,61,0
18076.88,3,1,CARD,0,LOW,953,0
18758.88,4,0,UPI,0,HIGH,615,0
925.08,7,1,NETBANKING,0,MEDIUM,271,0
2444.9,17,1,CARD,0,MEDIUM,631,0
153.18,7,1,CARD,0,MEDIUM,869,0
264.52,5,1,CARD,0,LOW,784,0
490.57,23,0,NETBANKING,0,MEDIUM,942,0
602.34,23,0,UPI,0,LOW,172,0
726.16,15,1,CARD,0,LOW,456,0
651.64,1,1,UPI,0,MEDIUM,175,0
404.1,10,1,WALLET,0,LOW,476,0
312.18,11,0,CARD,0,LOW,630,0
10826.69,1,0,WALLET,0,HIGH,622,0
7206.42,0,1,UPI,0,LOW,548,0
80.53,0,1,UPI,0,LOW,893,0
183888.61,3,1,WALLET,0,LOW,323,1
12250.66,7,0,UPI,0,MEDIUM,682,0
937.79,23,0,WALLET,0,MEDIUM,721,0
138.28,16,1,UPI,0,MEDIUM,220,0
943.91,20,0,NETBANKING,0,MEDIUM,619,0
14460.61,23,1,UPI,1,LOW,341,0
864.77,11,1,WALLET,0,LOW,511,0
11694.18,23,1,UPI,0,MEDIUM,450,0
10391.43,7,1,UPI,0,LOW,535,0
84.18,14,0,WALLET,0,LOW,375,0
1803.64,19,0,NETBANKING,0,LOW,509,0
801.18,7,0,CARD,0,MEDIUM,756,0
230.33,3,0,CARD,0,LOW,870,0
30008.71,13,0,UPI,0,LOW,895,0
3967.8,8,1,CARD,0,LOW,165,0
699.72,11,1,UPI,0,MEDIUM,204,0
42.04,17,0,UPI,0,LOW,8,0
54.43,15,1,UPI,0,MEDIUM,901,0
15019.65,7,1,UPI,0,LOW,103,0
805.27,19,1,NETBANKING,0,LOW,857,0
691.3,1,0,UPI,0,MEDIUM,380,0
542.47,15,1,WALLET,0,LOW,612,0
18623.43,0,0,WALLET,0,MEDIUM,898,0
400.48,14,1,CARD,0,MEDIUM,171,0
817.6,23,0,CARD,0,LOW,7,0
820.82,5,0,NETBANKING,1,MEDIUM,214,0
93.51,20,1,UPI,0,HIGH,803,0
848.7,8,0,NETBANKING,0,LOW,761,0
754.63,18,1,UPI,0,LOW,235,0
706.62,18,1,NETBANKING,0,LOW,770,0
527.26,19,1,CARD,0,LOW,210,0
1035.05,13,0,UPI,0,LOW,566,0
536.58,3,1,WALLET,0,HIGH,582,0
677.25,10,1,NETBANKING,1,MEDIUM,320,0
711.55,10,1,WALLET,0,LOW,257,0
358.94,12,0,WALLET,0,LOW,425,0
643.32,18,1,UPI,0,LOW,708,0
794.58,23,1,UPI,0,LOW,295,0
166.76,23,1,NETBANKING,0,LOW,196,0
10087.37,6,1,NETBANKING,0,LOW,830,0
168.02,18,0,NETBANKING,0,LOW,918,0
12216.58,15,0,UPI,0,MEDIUM,699,0
9589.47,4,1,WALLET,0,MEDIUM,139,0
855.38,20,1,WALLET,0,LOW,58,0
96038.01,17,1,UPI,0,MEDIUM,602,0
30.29,22,1,WALLET,0,LOW,944,0
540.63,20,1,UPI,0,LOW,555,0
542.96,4,1,WALLET,0,LOW,815,0
11113.8,21,0,NETBANKING,0,LOW,619,0
186027.64,1,1,UPI,1,MEDIUM,453,1
14198.17,14,0,NETBANKING,0,LOW,262,0
46.34,4,1,UPI,0,LOW,486,0
615.04,10,0,CARD,0,MEDIUM,295,0
807.6,18,0,UPI,1,LOW,100,0
9779.41,12,1,CARD,0,LOW,375,0
731.08,23,1,WALLET,0,MEDIUM,228,0
119.25,23,0,WALLET,0,LOW,30,0
694.02,3,1,NETBANKING,0,MEDIUM,908,0
171.72,18,1,UPI,0,LOW,542,0
837.02,5,1,WALLET,0,LOW,764,0
142.23,4,1,NETBANKING,0,LOW,483,0
765.29,8,0,UPI,0,LOW,639,0
834.46,19,1,CARD,1,MEDIUM,722,0
465.25,22,0,NETBANKING,0,HIGH,367,0
10121.37,18,1,WALLET,0,LOW,94,0
60.05,11,0,NETBANKING,0,LOW,407,0
7508.09,7,1,UPI,0,LOW,38,0
715.46,1,1,NETBANKING,0,LOW,509,0
101271.35,23,1,UPI,0,MEDIUM,116,0
748.79,17,1,WALLET,0,HIGH,250,0
582.26,5,1,CARD,0,LOW,931,0
11001.75,8,1,UPI,0,MEDIUM,252,0
18715.62,8,0,WALLET,0,LOW,770,0
149527.76,9,1,CARD,0,LOW,901,0
849.35,7,0,WALLET,0,LOW,94,0
777.94,12,1,WALLET,0,LOW,440,0
105163.79,17,1,UPI,0,MEDIUM,955,0
178.3,10,0,WALLET,0,LOW,935,0
736.83,14,1,WALLET,0,MEDIUM,121,0
17404.87,23,0,CARD,0,MEDIUM,178,0
158634.86,20,1,UPI,0,LOW,674,0
230.97,17,1,UPI,0,LOW,172,0
474.84,10,0,CARD,0,LOW,83,0
58.87,1,0,CARD,0,HIGH,26,1
202.06,5,0,WALLET,0,MEDIUM,841,0
500.85,0,0,NETBANKING,0,HIGH,178,0
928.34,11,1,NETBANKING,0,MEDIUM,281,0
4299.94,3,1,WALLET,0,LOW,9,0
13536.11,5,0,UPI,0,LOW,371,0
838.85,17,0,CARD,0,HIGH,399,0
19034.15,22,1,CARD,0,LOW,551,0
55.03,2,0,WALLET,0,HIGH,750,0
130.88,5,0,WALLET,0,LOW,816,0
76.66,16,0,UPI,0,MEDIUM,485,0
18262.3,20,1,CARD,1,LOW,874,0
6593.24,15,1,WALLET,0,MEDIUM,566,0
154.55,1,0,WALLET,0,LOW,796,0
949.41,21,0,WALLET,0,MEDIUM,39,0
11510.99,19,1,NETBANKING,0,LOW,634,0
129.82,22,0,CARD,0,LOW,512,0
36138.59,21,0,WALLET,0,MEDIUM,42,0
9301.05,18,0,UPI,0,LOW,367,0
567.25,14,0,UPI,0,LOW,842,0
363.74,15,1,CARD,0,MEDIUM,175,0
732.69,23,0,UPI,0,LOW,262,0
922.23,11,1,WALLET,0,HIGH,299,0
741.95,0,1,WALLET,0,MEDIUM,644,0
302.11,8,0,CARD,0,LOW,817,0
86187.56,6,1,WALLET,0,LOW,95,0
994.32,1,0,UPI,1,LOW,739,0
548.21,11,0,UPI,0,MEDIUM,364,0
883.47,9,0,NETBANKING,0,LOW,706,0
67992.11,6,0,NETBANKING,0,LOW,855,0
304.15,23,1,CARD,0,LOW,275,0
12017.22,3,1,WALLET,1,MEDIUM,439,0
881.93,7,0,WALLET,0,LOW,302,0
121.57,19,0,WALLET,0,LOW,863,0
963.45,15,0,CARD,0,LOW,905,0
122046.87,0,0,WALLET,0,MEDIUM,45,1
968.01,7,0,CARD,0,LOW,751,0
495.17,12,0,NETBANKING,0,MEDIUM,836,0
764.49,3,1,NETBANKING,0,LOW,466,0
871.43,22,0,NETBANKING,0,LOW,93,0
651.18,20,1,NETBANKING,0,LOW,47,0
67.82,4,0,NETBANKING,0,LOW,893,0
46.2,10,0,NETBANKING,0,LOW,812,0
283.05,4,1,CARD,0,MEDIUM,774,0
29.45,13,0,NETBANKING,0,LOW,108,0
221.38,11,1,CARD,1,HIGH,632,0
12502.75,11,1,NETBANKING,0,LOW,616,0
11241.6,11,0,UPI,0,HIGH,321,0
675.36,8,0,NETBANKING,1,LOW,501,0
243.28,23,0,CARD,0,LOW,918,0
569.54,7,1,CARD,0,HIGH,513,0
213.39,5,1,UPI,0,LOW,395,0
613.5,0,0,WALLET,0,MEDIUM,377,0
6184.19,17,1,CARD,0,LOW,775,0
150684.16,10,1,NETBANKING,0,LOW,936,0
181.38,5,1,UPI,0,MEDIUM,679,0
286.98,4,1,CARD,0,MEDIUM,256,0
398.39,13,0,CARD,0,MEDIUM,165,0
670.98,0,1,NETBANKING,0,MEDIUM,679,0
12280.82,0,1,UPI,0,LOW,796,0
313.85,20,1,CARD,0,MEDIUM,378,0
981.41,11,0,WALLET,0,LOW,1,0
4344.09,22,1,WALLET,1,MEDIUM,915,0
975.31,19,0,WALLET,0,LOW,169,0
783.88,20,0,CARD,0,LOW,813,0
659.35,18,1,WALLET,0,LOW,738,0
489.64,3,0,NETBANKING,0,LOW,199,0
737.87,14,1,CARD,0,LOW,955,0
6025.21,5,0,UPI,0,LOW,746,0
5667.5,17,0,CARD,0,LOW,147,0
948.43,22,1,UPI,0,MEDIUM,203,0
6270.14,18,1,NETBANKING,0,LOW,747,0
299.76,3,1,CARD,1,LOW,841,0
449.37,20,1,NETBANKING,0,MEDIUM,102,0
83693.6,4,1,WALLET,0,LOW,625,0
378.99,2,1,NETBANKING,0,LOW,634,0
104866.01,13,1,UPI,0,LOW,456,0
310.87,19,0,WALLET,0,HIGH,792,0
215.28,3,0,UPI,0,MEDIUM,999,0
12779.83,15,1,NETBANKING,0,MEDIUM,673,0
123.78,7,1,CARD,0,LOW,326,0
13007.43,8,0,NETBANKING,1,LOW,104,0
876.15,5,1,NETBANKING,0,MEDIUM,570,0
334.81,6,0,NETBANKING,0,LOW,218,0
15456.03,22,0,NETBANKING,0,HIGH,789,0
934.61,0,0,CARD,0,LOW,857,0
301.65,4,1,UPI,0,HIGH,921,0
680.63,8,0,NETBANKING,0,LOW,872,0
339.77,5,0,WALLET,0,LOW,294,0
902.12,7,0,WALLET,0,LOW,275,0
622.48,0,1,NETBANKING,0,MEDIUM,667,0
31135.99,15,1,NETBANKING,0,LOW,505,0
1123.74,9,1,NETBANKING,0,LOW,926,0
260.06,16,1,CARD,0,MEDIUM,679,0
60131.78,6,1,NETBANKING,1,MEDIUM,709,0
697.91,17,0,NETBANKING,0,MEDIUM,409,0
615.05,3,0,WALLET,0,LOW,874,0
639.54,3,0,WALLET,0,LOW,42,0
636.75,17,1,WALLET,0,LOW,465,0
3479.22,23,0,UPI,0,HIGH,671,0
3410.54,3,0,WALLET,0,LOW,109,0
837.4,9,0,CARD,0,LOW,722,0
829.21,0,0,UPI,1,LOW,415,0
42.14,14,0,WALLET,1,MEDIUM,631,0
161.91,22,1,WALLET,0,LOW,434,0
823.88,7,0,NETBANKING,0,MEDIUM,231,0
113.76,19,0,NETBANKING,0,MEDIUM,568,0
16778.76,0,1,WALLET,0,LOW,982,0
428.79,3,1,WALLET,0,LOW,116,0
15353.72,21,0,WALLET,0,LOW,880,0
831.04,4,0,NETBANKING,0,LOW,145,0
115480.45,0,1,CARD,0,MEDIUM,946,1
113.31,18,1,NETBANKING,0,LOW,251,0
16.7,12,1,WALLET,0,LOW,627,0
41.25,4,0,WALLET,1,MEDIUM,746,0
19845.71,16,0,NETBANKING,0,MEDIUM,287,0
1386.95,14,0,NETBANKING,0,MEDIUM,468,0
867.23,19,1,UPI,0,LOW,275,0
9271.55,22,1,CARD,0,MEDIUM,294,0
3226.18,9,1,UPI,0,LOW,854,0
16126.4,15,0,CARD,0,LOW,241,0
957.01,20,0,CARD,0,LOW,945,0
193043.38,17,1,UPI,1,LOW,850,1
10457.26,3,1,NETBANKING,0,LOW,962,0
376.08,20,1,WALLET,0,LOW,3,0
17767.3,15,1,CARD,0,LOW,77,0
6395.65,21,1,NETBANKING,0,MEDIUM,444,0
981.76,20,0,CARD,0,LOW,583,0
487.18,1,0,WALLET,0,LOW,52,0
188.51,0,0,NETBANKING,0,LOW,421,0
476.29,16,1,CARD,0,MEDIUM,419,0
18542.28,22,1,CARD,0,MEDIUM,100,0
428.02,16,0,NETBANKING,0,LOW,657,0
362.73,10,1,NETBANKING,0,MEDIUM,542,0
234.61,23,0,CARD,0,MEDIUM,967,0
140.56,12,1,NETBANKING,0,MEDIUM,903,0
11657.86,15,1,NETBANKING,0,HIGH,340,0
81.03,17,0,CARD,0,HIGH,1000,0
364.34,19,1,UPI,1,LOW,744,0
24664.4,5,1,WALLET,0,LOW,794,0
153.38,2,0,CARD,1,MEDIUM,47,0
544.47,23,0,NETBANKING,1,LOW,336,0
327.24,23,1,CARD,0,MEDIUM,699,0
7483.45,3,0,NETBANKING,1,LOW,286,0
15787.42,7,1,WALLET,0,HIGH,561,0
40.26,11,1,WALLET,0,MEDIUM,601,0
3071.57,11,0,CARD,0,LOW,389,0
4199.6,20,0,UPI,0,HIGH,309,0
602.84,10,0,UPI,0,MEDIUM,542,0
141.97,2,1,CARD,0,LOW,249,0
360.02,6,0,CARD,0,LOW,557,0
17447.5,19,1,WALLET,0,LOW,62,0
585.13,16,1,NETBANKING,0,LOW,531,0
19587.57,23,1,WALLET,0,LOW,506,0
190923.87,17,1,UPI,0,MEDIUM,792,0
523.08,2,0,UPI,0,LOW,521,0
613.33,21,1,CARD,0,MEDIUM,273,0
10687.47,8,1,UPI,0,LOW,202,0
737.57,7,1,NETBANKING,0,LOW,660,0
3513.81,23,1,NETBANKING,0,MEDIUM,974,0
52936.71,5,1,WALLET,0,LOW,999,0
843.53,4,1,UPI,1,MEDIUM,553,0
843.23,12,0,UPI,0,LOW,482,0
815.57,4,0,WALLET,0,MEDIUM,716,0
118884.37,9,0,NETBANKING,0,LOW,803,0
7333.88,18,0,NETBANKING,0,MEDIUM,679,0
515.55,13,0,WALLET,0,LOW,260,0
278.2,20,0,CARD,0,MEDIUM,828,0
740.38,23,0,CARD,0,HIGH,259,0
491.65,19,1,NETBANKING,0,LOW,213,0
724.19,18,1,CARD,0,MEDIUM,794,0
6338.85,14,1,WALLET,0,MEDIUM,363,0
401.07,17,1,WALLET,0,HIGH,363,0
427.82,11,1,CARD,0,HIGH,342,0
352.04,3,1,CARD,0,MEDIUM,990,0
177.7,9,1,UPI,1,LOW,410,0
194.24,22,0,WALLET,0,LOW,629,0
385.07,1,0,WALLET,0,MEDIUM,848,0
432.47,21,1,CARD,0,LOW,241,0
557.99,18,0,CARD,0,MEDIUM,3,0
776.84,14,0,UPI,0,LOW,816,0
517.76,17,0,NETBANKING,0,LOW,747,0
16653.52,19,1,CARD,0,LOW,417,0
46.54,18,0,CARD,0,MEDIUM,94,0
10.71,20,1,CARD,0,MEDIUM,373,0
35.84,6,1,UPI,1,HIGH,688,1
421.39,17,0,CARD,0,HIGH,118,0
801.56,9,1,NETBANKING,0,LOW,411,0
78.08,11,0,WALLET,0,LOW,845,0
535.33,23,0,WALLET,0,LOW,771,0
708.86,5,0,UPI,0,MEDIUM,460,0
406.54,16,1,NETBANKING,1,LOW,766,0
60.98,23,1,WALLET,0,LOW,875,0
574.68,20,0,CARD,0,LOW,975,0
537.71,23,0,CARD,0,LOW,40,0
129.1,23,0,WALLET,0,LOW,275,0
971.71,7,0,NETBANKING,0,LOW,660,0
136.65,22,0,CARD,0,LOW,651,0
725.65,0,1,NETBANKING,0,LOW,122,0
11399.27,1,0,NETBANKING,0,HIGH,853,0
926.38,5,1,WALLET,1,LOW,586,1
28515.77,21,1,NETBANKING,0,LOW,450,0
844.17,5,1,UPI,0,LOW,998,0
18101.45,3,0,UPI,0,LOW,55,0
686.64,11,0,NETBANKING,0,LOW,210,0
671.85,13,1,CARD,0,MEDIUM,936,0
241.12,14,0,CARD,0,LOW,927,0
268.54,17,1,UPI,0,LOW,288,0
3491.87,23,0,NETBANKING,0,LOW,845,0
588.17,14,0,CARD,0,LOW,359,0
745.29,10,1,NETBANKING,0,HIGH,215,0
764.27,18,1,CARD,0,LOW,933,0
971.43,0,1,WALLET,0,LOW,896,0
17550.67,16,0,UPI,0,LOW,552,0
642.65,1,0,NETBANKING,0,LOW,126,0
16957.09,8,0,UPI,1,LOW,785,0
9108.63,21,0,WALLET,0,LOW,622,0
766.19,2,0,UPI,0,LOW,108,0
149.39,9,1,CARD,0,MEDIUM,296,0
717.24,16,1,CARD,0,MEDIUM,382,0
4785.35,20,1,WALLET,0,LOW,576,0
292.24,4,0,WALLET,0,LOW,494,0
719.33,6,1,UPI,0,MEDIUM,574,0
937.49,8,0,NETBANKING,0,MEDIUM,111,0
16040.87,13,1,CARD,0,LOW,80,0
638.59,20,0,WALLET,0,HIGH,57,0
236.86,8,1,NETBANKING,0,MEDIUM,48,0
526.52,10,1,NETBANKING,0,LOW,787,0
821.84,6,1,NETBANKING,0,LOW,447,0
10731.91,20,0,UPI,0,LOW,559,0
48190.57,19,0,UPI,0,MEDIUM,8,0
844.14,16,0,WALLET,1,HIGH,37,1
174280.01,20,0,CARD,0,LOW,21,1
189.11,14,1,NETBANKING,0,LOW,989,0
253.21,18,0,UPI,0,LOW,39,0
379.75,17,1,WALLET,0,LOW,95,0
800.74,17,0,NETBANKING,0,LOW,171,0
351.98,2,0,NETBANKING,0,HIGH,679,0
85.73,14,1,UPI,0,LOW,434,0
80.52,8,1,UPI,0,LOW,399,0
207.48,1,1,NETBANKING,0,HIGH,557,0
13503.36,23,1,UPI,0,LOW,945,0
526.36,16,0,CARD,0,LOW,868,0
268.38,4,0,CARD,0,MEDIUM,174,0
441.61,23,1,NETBANKING,0,LOW,549,0
13685.25,13,1,WALLET,0,LOW,703,0
205.39,3,0,WALLET,0,MEDIUM,538,0
305.56,13,1,CARD,0,LOW,377,0
151.57,20,0,CARD,1,HIGH,70,1
386.51,5,1,WALLET,0,LOW,519,0
16376.7,2,1,CARD,1,MEDIUM,716,0
178.79,12,1,CARD,1,LOW,278,0
371.93,19,0,WALLET,0,MEDIUM,585,0
511.78,23,1,CARD,0,LOW,636,0
899.93,9,1,UPI,0,MEDIUM,544,0
687.89,12,0,CARD,0,LOW,790,0
157.67,23,1,WALLET,0,MEDIUM,719,0
853.15,15,1,UPI,0,LOW,715,0
885.58,7,0,NETBANKING,0,LOW,268,0
